,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79
520,10.0,18.0,19.0,13.0,16.0,15.0,23.0,30.0,17.0,13.0,30.0,0.0,16.0,22.0,58.0,10.0,25.0,14.0,24.0,10.0,16.0,15.0,26.0,28.0,37.0,0.0,15.0,18.0,22.0,11.0,15.0,7.0,5.0,34.0,4.0,6.0,10.0,2.0,20.0,12.0,16.0,10.0,24.25,51.06,38.25,37.2,0.0,0.0,0.0,1.50892,2.48792,1.28885,1.73971,0.0,1.45326,1.41182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29418,0.0,0.0,0.0,1.37123,1.46484,2.12275,1.67119,0.0,0.0,3.07537,0.0,0.0,0.0,1.59504,1.67264,0.0
521,11.0,9.0,14.0,13.0,31.0,20.0,13.0,9.0,15.0,12.0,13.0,14.0,30.0,24.0,56.0,46.0,19.0,20.0,17.0,10.0,21.0,7.0,59.0,34.0,33.0,16.0,6.0,15.0,28.0,0.0,11.0,6.0,5.0,37.0,6.0,8.0,10.0,3.0,13.0,16.0,13.0,8.0,20.35,43.29,54.06,120.9,0.0,0.0,2.2909,3.29952,1.4316,1.41237,0.0,2.86914,0.0,1.29471,1.16907,1.30722,0.0,0.0,0.0,0.0,1.2735,3.28127,3.14635,0.0,1.49492,1.03361,1.08417,1.39439,1.30203,0.0,0.0,0.0,0.0,0.0,2.22525,1.34556,1.32229,0.0
522,16.0,16.0,19.0,11.0,10.0,3.0,9.0,0.0,24.0,3.0,21.0,14.0,13.0,22.0,4.0,28.0,16.0,25.0,18.0,12.0,12.0,14.0,0.0,37.0,13.0,0.0,7.0,9.0,15.0,1.0,18.0,5.0,8.0,39.0,4.0,5.0,12.0,2.0,13.0,14.0,14.0,8.0,16.95,54.39,8.16,20.46,0.0,0.0,0.0,0.0,1.33161,0.0,0.0,0.0,0.0,1.27479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33713,0.0,0.0,0.0,1.25552,0.0,1.92111,0.0,0.0,1.32961,1.39513,0.0,1.185,0.964748,0.0
523,12.0,20.0,20.0,22.0,25.0,41.0,37.0,10.0,31.0,41.0,28.0,29.0,21.0,50.0,62.0,19.0,42.0,44.0,21.0,52.0,74.0,20.0,47.0,21.0,66.0,36.0,15.0,22.0,50.0,17.0,19.0,14.0,14.0,67.0,15.0,18.0,27.0,8.0,22.0,27.0,24.0,12.0,28.05,111.0,82.212,82.46,0.0,0.0,3.34846,1.53238,1.59594,1.5593,0.0,2.69921,0.0,1.43849,1.56166,0.0,0.0,0.0,0.0,0.0,0.0,1.52415,1.66319,0.0,1.52906,0.0,1.24772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.74364,1.70971,1.81482,0.0
524,16.0,26.0,22.0,16.0,23.0,23.0,19.0,3.0,42.0,19.0,40.0,14.0,20.0,31.0,56.0,27.0,7.0,33.0,20.0,19.0,20.0,10.0,61.0,34.0,38.0,8.0,14.0,27.0,26.0,29.0,19.0,10.0,11.0,42.0,12.0,17.0,25.0,6.0,24.0,29.0,26.0,10.0,30.5,55.5,60.18,65.72,0.0,0.0,0.0,1.37416,0.0,1.3784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.23271,1.21227,0.0,0.0,0.0,0.0,0.0,2.05787,0.0,0.0,0.0,0.0,1.09345,0.0
525,17.0,25.0,30.0,15.0,16.0,12.0,13.0,7.0,26.0,24.0,13.0,22.0,5.0,35.0,37.0,25.0,16.0,31.0,16.0,7.0,13.0,17.0,54.0,45.0,42.0,52.0,7.0,17.0,22.0,9.0,22.0,7.0,12.0,42.0,5.0,8.0,11.0,4.0,21.0,18.0,23.0,11.0,40.9,31.08,110.16,95.48,0.0,0.0,0.0,0.0,0.0,1.50623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.27689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.36185
526,10.0,17.0,14.0,15.0,14.0,18.0,24.0,28.0,37.0,17.0,16.0,7.0,27.0,48.0,35.0,21.0,21.0,81.0,15.0,22.0,20.0,15.0,87.0,37.0,30.0,84.0,12.0,20.0,13.0,7.0,16.0,6.0,5.0,43.0,9.0,8.0,8.0,5.0,21.0,20.0,23.0,8.0,23.6,41.07,64.668,58.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32818,1.32451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
527,12.0,24.0,15.0,18.0,14.0,14.0,12.0,13.0,15.0,23.0,20.0,14.0,41.0,56.0,33.0,50.0,22.0,23.0,11.0,15.0,17.0,5.0,42.0,26.0,46.0,64.0,10.0,15.0,22.0,13.0,24.0,9.0,7.0,57.0,7.0,6.0,9.0,4.0,25.0,25.0,24.0,9.0,46.85,68.82,91.8,46.5,1.40015,0.0,0.0,0.0,0.0,1.07596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.10873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
528,3.0,6.0,17.0,7.0,1.0,3.0,2.0,0.0,7.0,12.0,6.0,0.0,0.0,0.0,0.0,16.0,2.0,29.0,11.0,5.0,6.0,1.0,9.0,56.0,23.0,20.0,6.0,16.0,11.0,12.0,10.0,5.0,3.0,17.0,3.0,2.0,5.0,0.0,12.0,10.0,6.0,4.0,7.5,22.2,39.78,1.86,0.0,1.33812,1.5043,1.24989,1.24425,1.0588,1.58993,1.57617,1.45167,1.39382,0.0,1.35784,1.42092,1.44473,1.46465,0.0,1.4122,1.22224,1.28672,1.3529,0.0,1.19414,0.0,1.51422,1.52096,0.0,0.0,1.56827,1.36413,1.19844,0.0,1.21488,1.15293,0.0
529,20.0,34.0,29.0,17.0,12.0,6.0,10.0,16.0,23.0,23.0,23.0,29.0,50.0,52.0,28.0,32.0,21.0,136.0,21.0,12.0,19.0,17.0,92.0,28.0,29.0,113.0,12.0,18.0,16.0,19.0,15.0,8.0,5.0,74.0,4.0,5.0,9.0,5.0,24.0,24.0,20.0,10.0,36.65,48.174,25.5,145.7,0.0,0.0,0.0,1.5525,1.44009,2.02079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.30847,1.24797,1.35988,1.48094,0.0,1.17089,0.0,0.0,0.0,0.0,0.0,1.4869,1.33101,0.0,1.86167,1.71672,0.0
530,20.0,14.0,29.0,15.0,22.0,27.0,13.0,16.0,32.0,33.0,31.0,14.0,30.0,29.0,43.0,15.0,25.0,36.0,14.0,10.0,18.0,8.0,35.0,43.0,36.0,89.0,10.0,16.0,34.0,13.0,17.0,7.0,7.0,40.0,5.0,8.0,7.0,4.0,26.0,20.0,26.0,12.0,27.4,47.73,41.412,133.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
531,10.0,19.0,16.0,15.0,7.0,9.0,21.0,7.0,8.0,18.0,13.0,22.0,18.0,20.0,33.0,0.0,11.0,18.0,13.0,14.0,18.0,8.0,99.0,24.0,11.0,0.0,8.0,9.0,22.0,9.0,16.0,9.0,6.0,45.0,4.0,7.0,12.0,1.0,16.0,24.0,17.0,8.0,25.35,24.42,26.52,94.24,0.0,0.0,0.0,1.04901,1.98496,1.18439,0.0,0.0,1.57935,1.34628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.42628,1.33118,0.0,1.67319,0.0,1.18138,1.56255,1.61516,0.0,0.0,0.0,1.39757,1.39523,0.0,2.04367,2.0554,0.0
532,7.0,12.0,21.0,15.0,10.0,12.0,10.0,22.0,19.0,20.0,10.0,14.0,17.0,12.0,20.0,7.0,22.0,10.0,13.0,2.0,9.0,8.0,16.0,39.0,20.0,12.0,5.0,8.0,7.0,5.0,10.0,2.0,3.0,39.0,2.0,3.0,3.0,4.0,8.0,14.0,20.0,8.0,26.0,41.07,61.2,51.584,0.0,0.0,0.0,1.34507,1.22566,1.13562,0.0,0.0,1.49963,1.39528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.44955,1.34055,0.0,0.0,0.0,0.0,1.45529,0.0,0.0,0.0,0.0,0.0,1.27703,0.0,1.26555,1.14478,0.0
533,14.0,21.0,24.0,22.0,15.0,21.0,22.0,6.0,27.0,20.0,26.0,7.0,38.0,38.0,191.0,24.0,16.0,40.0,16.0,31.0,114.0,21.0,35.0,50.0,50.0,76.0,9.0,27.0,47.0,17.0,21.0,10.0,7.0,48.0,7.0,12.0,14.0,4.0,17.0,18.0,23.0,10.0,26.2,51.393,80.58,223.262,0.0,0.0,0.0,2.38379,2.08889,3.07791,0.0,0.0,1.5272,1.446,1.24856,1.61399,2.11514,1.781,1.89155,0.0,0.0,1.44639,1.61306,1.31989,2.4953,1.26698,1.37796,1.55594,0.0,0.0,0.0,0.0,0.0,1.32419,2.07632,1.64244,1.61338,0.0
534,16.0,18.0,18.0,17.0,26.0,19.0,15.0,10.0,14.0,13.0,25.0,44.0,30.0,28.0,55.0,37.0,12.0,54.0,14.0,11.0,14.0,10.0,37.0,32.0,33.0,36.0,15.0,14.0,22.0,25.0,12.0,9.0,5.0,48.0,6.0,5.0,6.0,4.0,24.0,15.0,25.0,15.0,33.05,61.05,36.72,57.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.35159,0.0,1.59292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
535,11.0,16.0,17.0,15.0,15.0,5.0,9.0,25.0,14.0,12.0,18.0,14.0,29.0,25.0,30.0,10.0,6.0,31.0,11.0,11.0,14.0,5.0,89.0,19.0,69.0,89.0,15.0,10.0,24.0,13.0,17.0,6.0,6.0,60.0,3.0,5.0,7.0,2.0,19.0,19.0,17.0,14.0,23.8,23.088,62.424,32.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.22142,0.0
536,13.0,21.0,17.0,15.0,28.0,17.0,18.0,44.0,54.0,12.0,18.0,14.0,26.0,25.0,103.0,12.0,27.0,16.0,21.0,19.0,32.0,10.0,18.0,44.0,53.0,44.0,15.0,23.0,36.0,5.0,17.0,9.0,10.0,64.0,12.0,10.0,16.0,4.0,24.0,26.0,23.0,16.0,38.65,85.47,81.6,110.98,0.0,0.0,0.0,1.53029,2.06446,1.07953,1.64083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38232,1.54436,0.0,1.33147,1.21201,1.19863,1.45619,0.0,0.0,0.0,3.61215,0.0,0.0,0.0,1.28625,1.33634,0.0
537,11.0,16.0,20.0,14.0,12.0,13.0,12.0,12.0,17.0,13.0,15.0,29.0,15.0,33.0,23.0,12.0,13.0,33.0,18.0,10.0,14.0,5.0,52.0,32.0,53.0,64.0,13.0,10.0,30.0,7.0,12.0,4.0,5.0,36.0,5.0,5.0,5.0,4.0,13.0,16.0,20.0,15.0,27.5,32.19,44.88,42.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.22611,0.0,0.0,1.18907,0.0
538,13.0,15.0,20.0,14.0,34.0,17.0,33.0,22.0,22.0,23.0,15.0,36.0,39.0,35.0,50.0,37.0,21.0,47.0,30.0,11.0,27.0,11.0,59.0,65.0,69.0,101.0,14.0,14.0,24.0,17.0,16.0,9.0,6.0,50.0,6.0,11.0,14.0,3.0,19.0,21.0,22.0,11.0,37.5,29.97,51.408,41.54,0.0,0.0,0.0,0.0,0.0,1.0765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33191,1.3098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
539,13.0,13.0,17.0,11.0,14.0,13.0,28.0,15.0,26.0,11.0,17.0,14.0,41.0,54.0,31.0,27.0,9.0,11.0,18.0,11.0,14.0,12.0,54.0,21.0,21.0,72.0,9.0,14.0,24.0,19.0,14.0,6.0,5.0,48.0,9.0,10.0,13.0,4.0,17.0,18.0,18.0,12.0,28.7,47.73,33.66,71.3,0.0,0.0,0.0,0.0,1.22748,1.0688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.36341,0.0,0.0,0.0,1.18742,0.0,0.0,0.0,0.0,0.0,0.0,1.28856,0.0,1.28003,1.51094,1.24106
540,20.0,16.0,27.0,22.0,19.0,16.0,13.0,14.0,36.0,21.0,16.0,22.0,32.0,40.0,25.0,23.0,8.0,25.0,29.0,8.0,20.0,10.0,73.0,54.0,33.0,129.0,21.0,14.0,34.0,11.0,16.0,6.0,7.0,48.0,6.0,7.0,10.0,5.0,22.0,16.0,20.0,10.0,28.95,42.18,44.88,76.88,0.0,0.0,0.0,1.21507,0.0,1.13908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.40907,1.61984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
541,9.0,11.0,16.0,19.0,8.0,13.0,14.0,4.0,12.0,8.0,20.0,29.0,22.0,10.0,30.0,11.0,19.0,18.0,7.0,10.0,10.0,7.0,18.0,34.0,40.0,0.0,25.0,23.0,18.0,1.0,17.0,5.0,6.0,42.0,5.0,5.0,8.0,4.0,17.0,12.0,15.0,7.0,18.85,31.08,32.64,84.94,0.0,0.0,0.0,1.13039,0.0,1.10455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.26745,0.0,0.0,1.0651,0.0
542,17.0,14.0,20.0,14.0,10.0,11.0,11.0,28.0,14.0,17.0,36.0,22.0,34.0,17.0,20.0,9.0,15.0,16.0,16.0,12.0,16.0,11.0,75.0,56.0,29.0,60.0,12.0,20.0,22.0,27.0,21.0,13.0,9.0,42.0,6.0,8.0,10.0,6.0,18.0,15.0,22.0,13.0,31.85,60.051,47.94,73.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.43654,1.30246,0.0,1.1446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
543,15.0,20.0,25.0,17.0,21.0,12.0,19.0,30.0,25.0,15.0,16.0,22.0,37.0,82.0,59.0,12.0,9.0,25.0,16.0,7.0,21.0,2.0,54.0,58.0,33.0,28.0,15.0,18.0,24.0,7.0,17.0,11.0,7.0,37.0,8.0,11.0,15.0,5.0,24.0,15.0,20.0,9.0,37.75,29.97,33.66,32.24,0.0,0.0,0.0,1.19411,3.10584,1.10958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.26717,1.46716,0.0,1.29696,1.27604,1.31098,1.44546,1.66236,0.0,0.0,0.0,0.0,1.19512,0.0,1.63834,1.54612,0.0
544,15.0,13.0,16.0,28.0,5.0,13.0,14.0,0.0,24.0,23.0,11.0,14.0,18.0,17.0,134.0,21.0,11.0,16.0,7.0,15.0,25.0,1.0,81.0,26.0,41.0,24.0,13.0,16.0,51.0,11.0,14.0,7.0,7.0,44.0,6.0,8.0,14.0,3.0,25.0,15.0,21.0,9.0,34.95,32.19,82.62,35.96,0.0,0.0,0.0,1.24703,1.17434,1.43925,1.55634,3.21288,1.46212,1.29645,0.0,0.0,1.54974,0.0,0.0,0.0,1.3926,1.27139,1.45003,1.20674,0.0,1.21812,0.0,1.26991,0.0,0.0,0.0,0.0,1.30507,1.287,0.0,2.12771,2.22096,0.0
545,13.0,22.0,18.0,15.0,30.0,19.0,29.0,9.0,15.0,31.0,25.0,29.0,77.0,90.0,489.0,30.0,19.0,55.0,19.0,20.0,42.0,20.0,18.0,30.0,42.0,28.0,9.0,32.0,73.0,3.0,15.0,8.0,8.0,51.0,8.0,11.0,15.0,4.0,24.0,22.0,25.0,11.0,30.05,78.477,53.244,95.48,0.0,1.31482,2.06174,1.8097,1.92521,1.92482,1.37368,1.86602,1.48097,1.26223,1.26325,1.77926,2.17678,1.71075,1.93318,0.0,1.52993,1.63774,1.71181,0.0,1.88948,1.18129,1.18685,1.29776,0.0,0.0,0.0,0.0,1.69157,2.26897,1.56901,4.65167,5.19255,0.0
546,14.0,13.0,18.0,13.0,14.0,6.0,8.0,17.0,19.0,22.0,13.0,14.0,26.0,37.0,21.0,17.0,9.0,15.0,15.0,11.0,15.0,7.0,78.0,76.0,51.0,28.0,10.0,9.0,24.0,17.0,12.0,5.0,6.0,44.0,5.0,2.0,6.0,2.0,15.0,18.0,21.0,9.0,22.3,22.2,17.34,2.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.36589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
547,15.0,18.0,27.0,16.0,15.0,8.0,28.0,17.0,8.0,16.0,20.0,67.0,11.0,32.0,30.0,13.0,15.0,38.0,23.0,16.0,24.0,7.0,40.0,58.0,59.0,32.0,10.0,20.0,30.0,13.0,18.0,12.0,8.0,59.0,6.0,6.0,11.0,4.0,21.0,16.0,29.0,9.0,35.1,62.16,37.74,68.2,0.0,0.0,0.0,1.23503,0.0,0.0,0.0,0.0,1.51393,0.0,1.29378,1.57125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.13933,0.0,0.0,1.15673,0.0
548,13.0,18.0,19.0,12.0,10.0,9.0,15.0,4.0,19.0,12.0,35.0,14.0,37.0,26.0,8.0,20.0,15.0,37.0,6.0,8.0,18.0,11.0,61.0,32.0,36.0,56.0,8.0,17.0,26.0,15.0,14.0,7.0,4.0,40.0,4.0,3.0,7.0,4.0,20.0,15.0,20.0,7.0,36.95,23.31,55.08,73.16,0.0,0.0,0.0,0.0,0.0,1.07399,0.0,1.91497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
549,16.0,18.0,18.0,17.0,9.0,15.0,11.0,14.0,27.0,13.0,25.0,7.0,29.0,23.0,37.0,37.0,4.0,48.0,11.0,8.0,14.0,8.0,42.0,32.0,23.0,84.0,15.0,8.0,22.0,25.0,12.0,7.0,5.0,43.0,6.0,4.0,7.0,3.0,22.0,18.0,21.0,9.0,33.05,61.05,66.3,57.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.35159,0.0,1.59292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
550,9.0,19.0,17.0,13.0,14.0,4.0,20.0,2.0,9.0,26.0,28.0,22.0,30.0,25.0,16.0,37.0,33.0,65.0,13.0,9.0,20.0,12.0,125.0,45.0,33.0,40.0,12.0,20.0,18.0,18.0,18.0,9.0,5.0,42.0,4.0,9.0,12.0,4.0,25.0,18.0,18.0,10.0,35.35,33.3,43.86,24.18,1.21202,0.0,0.0,1.20186,0.0,1.08091,1.56148,0.0,0.0,1.4157,0.0,0.0,0.0,0.0,0.0,0.0,1.42568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.65139,0.0,1.21294,0.0,0.0,1.14508,1.22885
551,9.0,13.0,30.0,18.0,10.0,4.0,5.0,2.0,17.0,5.0,5.0,7.0,5.0,19.0,11.0,34.0,23.0,69.0,16.0,1.0,4.0,1.0,52.0,54.0,17.0,0.0,7.0,9.0,15.0,9.0,7.0,3.0,4.0,42.0,7.0,6.0,9.0,2.0,13.0,12.0,18.0,7.0,16.5,27.75,5.1,4.34,0.0,1.4134,0.0,1.16431,1.22811,1.13343,1.67656,0.0,1.47367,1.30793,0.0,0.0,0.0,1.51358,0.0,0.0,0.0,0.0,0.0,1.32627,0.0,1.20732,1.20492,1.38388,0.0,0.0,0.0,0.0,1.3518,1.46606,0.0,1.1931,1.171,0.0
552,14.0,13.0,14.0,12.0,6.0,8.0,17.0,11.0,4.0,25.0,20.0,22.0,25.0,34.0,28.0,37.0,18.0,6.0,20.0,8.0,19.0,4.0,33.0,61.0,49.0,28.0,9.0,17.0,18.0,15.0,11.0,5.0,7.0,31.0,6.0,5.0,9.0,6.0,18.0,15.0,17.0,12.0,30.05,37.74,61.2,84.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.35011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2829,0.0,1.18384,1.19895,0.0
553,18.0,13.0,16.0,15.0,27.0,16.0,19.0,33.0,21.0,25.0,21.0,14.0,21.0,15.0,51.0,0.0,10.0,35.0,9.0,10.0,20.0,4.0,70.0,21.0,34.0,50.0,14.0,19.0,28.0,9.0,11.0,8.0,5.0,40.0,7.0,8.0,13.0,3.0,15.0,13.0,17.0,7.0,25.6,39.96,27.54,96.1,0.0,0.0,0.0,2.36236,1.41821,1.27629,0.0,0.0,1.53449,1.39405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.30524,0.0,0.0,0.0,0.0,1.43237,0.0,0.0,0.0,3.61218,0.0,0.0,0.0,1.25096,1.23613,0.0
554,3.0,3.0,4.0,3.0,11.0,6.0,6.0,10.0,6.0,15.0,23.0,7.0,12.0,14.0,5.0,12.0,17.0,0.0,3.0,11.0,10.0,2.0,0.0,114.0,240.0,0.0,8.0,43.0,89.0,11.0,8.0,6.0,11.0,34.0,5.0,13.0,24.0,2.0,22.0,10.0,15.0,6.0,5.5,6.66,16.32,0.0,0.0,0.0,0.0,1.5222,1.22258,1.29439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.42505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.16967,1.19751
555,17.0,34.0,31.0,19.0,28.0,24.0,22.0,13.0,30.0,24.0,21.0,36.0,37.0,57.0,69.0,26.0,16.0,36.0,23.0,17.0,30.0,12.0,101.0,56.0,66.0,84.0,15.0,34.0,52.0,15.0,19.0,16.0,10.0,50.0,8.0,13.0,31.0,4.0,26.0,23.0,24.0,12.0,29.3,49.95,55.08,30.38,0.0,0.0,0.0,0.0,1.36426,1.0656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.21824,0.0,1.19262,1.18542,0.0
556,13.0,19.0,20.0,14.0,7.0,13.0,23.0,17.0,21.0,16.0,23.0,7.0,40.0,39.0,129.0,16.0,56.0,16.0,14.0,11.0,21.0,8.0,49.0,48.0,61.0,60.0,10.0,26.0,54.0,9.0,16.0,12.0,8.0,49.0,9.0,11.0,15.0,5.0,17.0,18.0,29.0,9.0,31.35,38.85,71.4,33.48,0.0,0.0,0.0,1.28689,2.84883,1.21007,0.0,0.0,0.0,0.0,1.16226,0.0,0.0,0.0,0.0,0.0,0.0,1.31999,1.21871,0.0,1.02088,0.0,1.04571,1.05746,0.0,0.0,0.0,1.29325,0.0,0.0,0.0,1.28788,1.37986,0.0
557,14.0,26.0,25.0,18.0,28.0,39.0,17.0,12.0,18.0,20.0,14.0,22.0,41.0,37.0,30.0,28.0,27.0,29.0,21.0,12.0,20.0,14.0,66.0,52.0,26.0,16.0,9.0,17.0,22.0,15.0,17.0,11.0,7.0,36.0,6.0,8.0,12.0,3.0,21.0,19.0,24.0,10.0,29.6,58.83,53.04,92.38,0.0,0.0,0.0,1.34688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.20752,0.0,0.0,0.0,0.0
558,17.0,27.0,29.0,18.0,26.0,26.0,27.0,17.0,31.0,25.0,41.0,14.0,31.0,34.0,25.0,22.0,20.0,11.0,22.0,32.0,36.0,21.0,52.0,48.0,36.0,0.0,14.0,19.0,38.0,21.0,17.0,10.0,8.0,48.0,16.0,19.0,24.0,8.0,26.0,23.0,23.0,10.0,25.7,37.74,93.84,77.5,1.40214,1.40402,1.89464,1.4854,3.08185,1.67092,0.0,2.08963,1.47893,1.38512,0.0,0.0,1.55074,0.0,0.0,0.0,1.47073,0.0,1.25216,1.48691,1.46806,0.0,1.16521,1.73737,1.58056,0.0,0.0,0.0,0.0,1.41744,2.01297,2.60711,2.27546,0.0
559,14.0,17.0,18.0,16.0,10.0,19.0,12.0,15.0,15.0,20.0,19.0,51.0,30.0,34.0,47.0,35.0,28.0,38.0,15.0,7.0,10.0,7.0,21.0,34.0,62.0,0.0,12.0,20.0,33.0,9.0,20.0,6.0,8.0,37.0,8.0,7.0,13.0,5.0,18.0,16.0,26.0,11.0,32.15,31.08,63.24,30.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.42145,0.0,0.0,0.0,0.0,0.0,1.35374,1.30964,0.0,1.24547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
560,10.0,11.0,19.0,18.0,24.0,9.0,22.0,8.0,43.0,23.0,28.0,7.0,18.0,46.0,335.0,28.0,7.0,18.0,14.0,53.0,125.0,35.0,56.0,21.0,40.0,80.0,11.0,41.0,61.0,5.0,20.0,9.0,8.0,53.0,12.0,10.0,18.0,3.0,20.0,25.0,20.0,14.0,23.6,45.51,146.88,968.502,0.0,0.0,2.10062,3.63513,2.25235,4.19875,0.0,0.0,2.03884,2.12556,1.57743,1.77448,1.54554,0.0,1.63478,0.0,1.54121,2.0817,1.82263,0.0,3.81838,1.49066,1.69239,1.48949,0.0,0.0,0.0,0.0,0.0,1.89799,2.1277,2.79647,3.05054,1.29556
